[INFO  ] | xiaohei server start 丰...
[INFO|2018-06-23 16:07:18,325] _PostMsg msg:2;cmd=130;msg=fdsfds;len=6 =>[cpp/lvm.cpp:327{void LvmMgr::_PostMsg(LVM_MSG *)}]
[INFO|2018-06-23 16:07:18,325] luaInterface:0x700007049000 =>[cpp/lvm.cpp:13{int luaInterface(lua_State *)}]
[INFO|2018-06-23 16:07:19,963] onMessage:2; ws=0x100b0a4c0;len=3; msg=fds =>[cpp/net.cpp:102{auto NET::ws_work()::(anonymous class)::operator()(uWS::WebSocket<uWS::SERVER> *, char *, size_t, uWS::OpCode) const}]
[INFO|2018-06-23 16:07:19,963] _PostMsg msg:2;cmd=130;msg=fds;len=3 =>[cpp/lvm.cpp:327{void LvmMgr::_PostMsg(LVM_MSG *)}]
[INFO|2018-06-23 16:07:19,964] luaInterface:0x700007049000 =>[cpp/lvm.cpp:13{int luaInterface(lua_State *)}]
[INFO|2018-06-23 16:07:21,397] onMessage:2; ws=0x100b0a4c0;len=3; msg=fds =>[cpp/net.cpp:102{auto NET::ws_work()::(anonymous class)::operator()(uWS::WebSocket<uWS::SERVER> *, char *, size_t, uWS::OpCode) const}]
[INFO|2018-06-23 16:07:21,397] _PostMsg msg:2;cmd=130;msg=fds;len=3 =>[cpp/lvm.cpp:327{void LvmMgr::_PostMsg(LVM_MSG *)}]
[INFO|2018-06-23 16:07:21,397] luaInterface:0x700007049000 =>[cpp/lvm.cpp:13{int luaInterface(lua_State *)}]
[INFO|2018-06-23 16:07:27,399] onMessage:2; ws=0x100b0a4c0;len=4; msg=quit =>[cpp/net.cpp:102{auto NET::ws_work()::(anonymous class)::operator()(uWS::WebSocket<uWS::SERVER> *, char *, size_t, uWS::OpCode) const}]
[INFO|2018-06-23 16:07:27,399] _PostMsg msg:2;cmd=130;msg=quit;len=4 =>[cpp/lvm.cpp:327{void LvmMgr::_PostMsg(LVM_MSG *)}]
[INFO|2018-06-23 16:07:27,399] luaInterface:0x700007049000 =>[cpp/lvm.cpp:13{int luaInterface(lua_State *)}]
[INFO|2018-06-23 16:07:27,399] CloseClient:2 =>[cpp/net.cpp:62{void NET::CloseClient(int)}]
[INFO|2018-06-23 16:07:27,399] onDisconnection beg:1006; ws=0x100b0a4c0 =>[cpp/net.cpp:108{auto NET::ws_work()::(anonymous class)::operator()(uWS::WebSocket<uWS::SERVER> *, int, char *, size_t) const}]
[INFO|2018-06-23 16:07:27,399] onDisconnection:0; ws=0x100b0a4c0 =>[cpp/net.cpp:124{auto NET::ws_work()::(anonymous class)::operator()(uWS::WebSocket<uWS::SERVER> *, int, char *, size_t) const}]
[INFO|2018-06-23 16:07:27,399] CloseClient end:2 =>[cpp/net.cpp:71{void NET::CloseClient(int)}]
[INFO|2018-06-23 16:07:34,917] onConnection:3; ws=0x10080a0e0 =>[cpp/net.cpp:89{auto NET::ws_work()::(anonymous class)::operator()(uWS::WebSocket<uWS::SERVER> *, uWS::HttpRequest) const}]
[INFO|2018-06-23 16:07:34,918] _PostMsg msg:3;cmd=140;msg=;len=0 =>[cpp/lvm.cpp:327{void LvmMgr::_PostMsg(LVM_MSG *)}]
[INFO|2018-06-23 16:07:37,063] onMessage:3; ws=0x10080a0e0;len=3; msg=fds =>[cpp/net.cpp:102{auto NET::ws_work()::(anonymous class)::operator()(uWS::WebSocket<uWS::SERVER> *, char *, size_t, uWS::OpCode) const}]
[INFO|2018-06-23 16:07:37,063] _PostMsg msg:3;cmd=130;msg=fds;len=3 =>[cpp/lvm.cpp:327{void LvmMgr::_PostMsg(LVM_MSG *)}]
[INFO|2018-06-23 16:07:37,063] luaInterface:0x700007049000 =>[cpp/lvm.cpp:13{int luaInterface(lua_State *)}]
[INFO|2018-06-23 16:07:43,823] onMessage:3; ws=0x10080a0e0;len=3; msg=fds =>[cpp/net.cpp:102{auto NET::ws_work()::(anonymous class)::operator()(uWS::WebSocket<uWS::SERVER> *, char *, size_t, uWS::OpCode) const}]
[INFO|2018-06-23 16:07:43,823] _PostMsg msg:3;cmd=130;msg=fds;len=3 =>[cpp/lvm.cpp:327{void LvmMgr::_PostMsg(LVM_MSG *)}]
[INFO|2018-06-23 16:07:43,823] luaInterface:0x700007049000 =>[cpp/lvm.cpp:13{int luaInterface(lua_State *)}]
[INFO|2018-06-23 16:07:57,032] onMessage:3; ws=0x10080a0e0;len=3; msg=gfd =>[cpp/net.cpp:102{auto NET::ws_work()::(anonymous class)::operator()(uWS::WebSocket<uWS::SERVER> *, char *, size_t, uWS::OpCode) const}]
[INFO|2018-06-23 16:07:57,032] _PostMsg msg:3;cmd=130;msg=gfd;len=3 =>[cpp/lvm.cpp:327{void LvmMgr::_PostMsg(LVM_MSG *)}]
[INFO|2018-06-23 16:07:57,032] luaInterface:0x700007049000 =>[cpp/lvm.cpp:13{int luaInterface(lua_State *)}]
[INFO|2018-06-23 16:08:05,224] onMessage:3; ws=0x10080a0e0;len=3; msg=gfd =>[cpp/net.cpp:102{auto NET::ws_work()::(anonymous class)::operator()(uWS::WebSocket<uWS::SERVER> *, char *, size_t, uWS::OpCode) const}]
[INFO|2018-06-23 16:08:05,224] _PostMsg msg:3;cmd=130;msg=gfd;len=3 =>[cpp/lvm.cpp:327{void LvmMgr::_PostMsg(LVM_MSG *)}]
[INFO|2018-06-23 16:08:05,224] luaInterface:0x700007049000 =>[cpp/lvm.cpp:13{int luaInterface(lua_State *)}]
[INFO|2018-06-23 16:08:11,572] onDisconnection beg:0; ws=0x10080a0e0 =>[cpp/net.cpp:108{auto NET::ws_work()::(anonymous class)::operator()(uWS::WebSocket<uWS::SERVER> *, int, char *, size_t) const}]
[INFO|2018-06-23 16:08:11,572] onDisconnection:3; ws=0x10080a0e0 =>[cpp/net.cpp:124{auto NET::ws_work()::(anonymous class)::operator()(uWS::WebSocket<uWS::SERVER> *, int, char *, size_t) const}]
[INFO|2018-06-23 16:08:11,572] _PostMsg msg:3;cmd=141;msg=;len=0 =>[cpp/lvm.cpp:327{void LvmMgr::_PostMsg(LVM_MSG *)}]
[INFO|2018-06-23 16:08:20,279] onConnection:4; ws=0x10080a110 =>[cpp/net.cpp:89{auto NET::ws_work()::(anonymous class)::operator()(uWS::WebSocket<uWS::SERVER> *, uWS::HttpRequest) const}]
[INFO|2018-06-23 16:08:20,279] _PostMsg msg:4;cmd=140;msg=;len=0 =>[cpp/lvm.cpp:327{void LvmMgr::_PostMsg(LVM_MSG *)}]
[INFO|2018-06-23 16:08:52,429] onMessage:4; ws=0x10080a110;len=3; msg=fds =>[cpp/net.cpp:102{auto NET::ws_work()::(anonymous class)::operator()(uWS::WebSocket<uWS::SERVER> *, char *, size_t, uWS::OpCode) const}]
[INFO|2018-06-23 16:08:52,429] _PostMsg msg:4;cmd=130;msg=fds;len=3 =>[cpp/lvm.cpp:327{void LvmMgr::_PostMsg(LVM_MSG *)}]
[INFO|2018-06-23 16:08:52,429] luaInterface:0x700007049000 =>[cpp/lvm.cpp:13{int luaInterface(lua_State *)}]
[INFO|2018-06-23 16:08:58,883] onConnection:5; ws=0x100809f60 =>[cpp/net.cpp:89{auto NET::ws_work()::(anonymous class)::operator()(uWS::WebSocket<uWS::SERVER> *, uWS::HttpRequest) const}]
[INFO|2018-06-23 16:08:58,883] _PostMsg msg:5;cmd=140;msg=;len=0 =>[cpp/lvm.cpp:327{void LvmMgr::_PostMsg(LVM_MSG *)}]
[INFO|2018-06-23 16:09:03,898] onMessage:5; ws=0x100809f60;len=3; msg=fds =>[cpp/net.cpp:102{auto NET::ws_work()::(anonymous class)::operator()(uWS::WebSocket<uWS::SERVER> *, char *, size_t, uWS::OpCode) const}]
[INFO|2018-06-23 16:09:03,898] _PostMsg msg:5;cmd=130;msg=fds;len=3 =>[cpp/lvm.cpp:327{void LvmMgr::_PostMsg(LVM_MSG *)}]
[INFO|2018-06-23 16:09:03,898] luaInterface:0x700007049000 =>[cpp/lvm.cpp:13{int luaInterface(lua_State *)}]
[INFO|2018-06-23 16:09:05,536] onMessage:5; ws=0x100809f60;len=4; msg=fdsa =>[cpp/net.cpp:102{auto NET::ws_work()::(anonymous class)::operator()(uWS::WebSocket<uWS::SERVER> *, char *, size_t, uWS::OpCode) const}]
[INFO|2018-06-23 16:09:05,536] _PostMsg msg:5;cmd=130;msg=fdsa;len=4 =>[cpp/lvm.cpp:327{void LvmMgr::_PostMsg(LVM_MSG *)}]
[INFO|2018-06-23 16:09:05,536] luaInterface:0x700007049000 =>[cpp/lvm.cpp:13{int luaInterface(lua_State *)}]
[INFO|2018-06-23 16:09:08,916] onMessage:4; ws=0x10080a110;len=4; msg=fdsa =>[cpp/net.cpp:102{auto NET::ws_work()::(anonymous class)::operator()(uWS::WebSocket<uWS::SERVER> *, char *, size_t, uWS::OpCode) const}]
[INFO|2018-06-23 16:09:08,916] _PostMsg msg:4;cmd=130;msg=fdsa;len=4 =>[cpp/lvm.cpp:327{void LvmMgr::_PostMsg(LVM_MSG *)}]
[INFO|2018-06-23 16:09:08,916] luaInterface:0x700007049000 =>[cpp/lvm.cpp:13{int luaInterface(lua_State *)}]
[INFO|2018-06-23 16:09:12,295] onMessage:4; ws=0x10080a110;len=4; msg=quit =>[cpp/net.cpp:102{auto NET::ws_work()::(anonymous class)::operator()(uWS::WebSocket<uWS::SERVER> *, char *, size_t, uWS::OpCode) const}]
[INFO|2018-06-23 16:09:12,295] _PostMsg msg:4;cmd=130;msg=quit;len=4 =>[cpp/lvm.cpp:327{void LvmMgr::_PostMsg(LVM_MSG *)}]
[INFO|2018-06-23 16:09:12,295] luaInterface:0x700007049000 =>[cpp/lvm.cpp:13{int luaInterface(lua_State *)}]
[INFO|2018-06-23 16:09:12,295] CloseClient:4 =>[cpp/net.cpp:62{void NET::CloseClient(int)}]
[INFO|2018-06-23 16:09:12,295] onDisconnection beg:1006; ws=0x10080a110 =>[cpp/net.cpp:108{auto NET::ws_work()::(anonymous class)::operator()(uWS::WebSocket<uWS::SERVER> *, int, char *, size_t) const}]
[INFO|2018-06-23 16:09:12,295] onDisconnection:0; ws=0x10080a110 =>[cpp/net.cpp:124{auto NET::ws_work()::(anonymous class)::operator()(uWS::WebSocket<uWS::SERVER> *, int, char *, size_t) const}]
[INFO|2018-06-23 16:09:12,295] CloseClient end:4 =>[cpp/net.cpp:71{void NET::CloseClient(int)}]
[INFO|2018-06-23 16:09:15,777] onMessage:5; ws=0x100809f60;len=4; msg=fdsa =>[cpp/net.cpp:102{auto NET::ws_work()::(anonymous class)::operator()(uWS::WebSocket<uWS::SERVER> *, char *, size_t, uWS::OpCode) const}]
[INFO|2018-06-23 16:09:15,777] _PostMsg msg:5;cmd=130;msg=fdsa;len=4 =>[cpp/lvm.cpp:327{void LvmMgr::_PostMsg(LVM_MSG *)}]
[INFO|2018-06-23 16:09:15,777] luaInterface:0x700007049000 =>[cpp/lvm.cpp:13{int luaInterface(lua_State *)}]
[INFO|2018-06-23 16:09:17,414] onMessage:5; ws=0x100809f60;len=4; msg=fdsa =>[cpp/net.cpp:102{auto NET::ws_work()::(anonymous class)::operator()(uWS::WebSocket<uWS::SERVER> *, char *, size_t, uWS::OpCode) const}]
[INFO|2018-06-23 16:09:17,414] _PostMsg msg:5;cmd=130;msg=fdsa;len=4 =>[cpp/lvm.cpp:327{void LvmMgr::_PostMsg(LVM_MSG *)}]
[INFO|2018-06-23 16:09:17,414] luaInterface:0x700007049000 =>[cpp/lvm.cpp:13{int luaInterface(lua_State *)}]
[INFO|2018-06-23 16:09:18,644] onMessage:5; ws=0x100809f60;len=4; msg=fdsa =>[cpp/net.cpp:102{auto NET::ws_work()::(anonymous class)::operator()(uWS::WebSocket<uWS::SERVER> *, char *, size_t, uWS::OpCode) const}]
[INFO|2018-06-23 16:09:18,644] _PostMsg msg:5;cmd=130;msg=fdsa;len=4 =>[cpp/lvm.cpp:327{void LvmMgr::_PostMsg(LVM_MSG *)}]
[INFO|2018-06-23 16:09:18,644] luaInterface:0x700007049000 =>[cpp/lvm.cpp:13{int luaInterface(lua_State *)}]
